,cell_line,assay,file_format,output_type,assembly,file_status,target,biosample_treatment,lab,replicate,file_name,file_location
1017,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,U2AF1,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF880BHR.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/U2AF1/None/Xiang-Dong Fu, UCSD/rep2/ENCFF880BHR.bed.gz"
1018,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,U2AF1,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF459BPD.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/U2AF1/None/Xiang-Dong Fu, UCSD/rep1/ENCFF459BPD.bed.gz"
1019,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,U2AF1,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF942SJF.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/U2AF1/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF942SJF.bed.gz"
1020,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-RARA,None,"Richard Myers, HAIB",rep1,ENCFF304NFW.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-RARA/None/Richard Myers, HAIB/rep1/ENCFF304NFW.bed.gz"
1021,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-RARA,None,"Richard Myers, HAIB","rep1,2",ENCFF963REE.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-RARA/None/Richard Myers, HAIB/rep1,2/ENCFF963REE.bed.gz"
1022,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-RARA,None,"Richard Myers, HAIB",rep2,ENCFF223LFM.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-RARA/None/Richard Myers, HAIB/rep2/ENCFF223LFM.bed.gz"
1023,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,POLR2G,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF242XTM.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/POLR2G/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF242XTM.bed.gz"
1024,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,POLR2G,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF905HJA.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/POLR2G/None/Xiang-Dong Fu, UCSD/rep1/ENCFF905HJA.bed.gz"
1025,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,POLR2G,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF758QFH.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/POLR2G/None/Xiang-Dong Fu, UCSD/rep2/ENCFF758QFH.bed.gz"
1026,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-ZGPAT,None,"Richard Myers, HAIB","rep1,2",ENCFF734SES.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-ZGPAT/None/Richard Myers, HAIB/rep1,2/ENCFF734SES.bed.gz"
1027,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-ZGPAT,None,"Richard Myers, HAIB",rep1,ENCFF074AAK.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-ZGPAT/None/Richard Myers, HAIB/rep1/ENCFF074AAK.bed.gz"
1028,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-ZGPAT,None,"Richard Myers, HAIB",rep2,ENCFF508GKC.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-ZGPAT/None/Richard Myers, HAIB/rep2/ENCFF508GKC.bed.gz"
1029,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TARDBP,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF518JPO.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TARDBP/None/Xiang-Dong Fu, UCSD/rep1/ENCFF518JPO.bed.gz"
1030,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TARDBP,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF509ZOA.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TARDBP/None/Xiang-Dong Fu, UCSD/rep2/ENCFF509ZOA.bed.gz"
1031,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TARDBP,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF679KAJ.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TARDBP/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF679KAJ.bed.gz"
1032,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,RFX5,None,"Michael Snyder, Stanford","rep1,2",ENCFF571GYX.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/RFX5/None/Michael Snyder, Stanford/rep1,2/ENCFF571GYX.bed.gz"
1033,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,RFX5,None,"Michael Snyder, Stanford",rep2,ENCFF925FLA.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/RFX5/None/Michael Snyder, Stanford/rep2/ENCFF925FLA.bed.gz"
1034,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,RFX5,None,"Michael Snyder, Stanford",rep1,ENCFF871SCU.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/RFX5/None/Michael Snyder, Stanford/rep1/ENCFF871SCU.bed.gz"
1035,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,MNT,None,"Michael Snyder, Stanford",rep1,ENCFF798JBY.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/MNT/None/Michael Snyder, Stanford/rep1/ENCFF798JBY.bed.gz"
1036,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,MNT,None,"Michael Snyder, Stanford",rep1,ENCFF739FJY.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/MNT/None/Michael Snyder, Stanford/rep1/ENCFF739FJY.bed.gz"
1037,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,MNT,None,"Michael Snyder, Stanford","rep1,2",ENCFF578FXO.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/MNT/None/Michael Snyder, Stanford/rep1,2/ENCFF578FXO.bed.gz"
1038,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,MNT,None,"Michael Snyder, Stanford","rep1,2",ENCFF004WGM.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/MNT/None/Michael Snyder, Stanford/rep1,2/ENCFF004WGM.bed.gz"
1039,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,MNT,None,"Michael Snyder, Stanford",rep2,ENCFF988JKI.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/MNT/None/Michael Snyder, Stanford/rep2/ENCFF988JKI.bed.gz"
1040,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,MNT,None,"Michael Snyder, Stanford",rep2,ENCFF910JCG.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/MNT/None/Michael Snyder, Stanford/rep2/ENCFF910JCG.bed.gz"
1041,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TBL1XR1,None,"Michael Snyder, Stanford",rep1,ENCFF993ACD.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TBL1XR1/None/Michael Snyder, Stanford/rep1/ENCFF993ACD.bed.gz"
1042,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TBL1XR1,None,"Michael Snyder, Stanford","rep1,2",ENCFF157QAT.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TBL1XR1/None/Michael Snyder, Stanford/rep1,2/ENCFF157QAT.bed.gz"
1043,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TBL1XR1,None,"Michael Snyder, Stanford",rep2,ENCFF480KLQ.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TBL1XR1/None/Michael Snyder, Stanford/rep2/ENCFF480KLQ.bed.gz"
1044,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,LCORL,None,"Michael Snyder, Stanford","rep3,4",ENCFF252QHX.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/LCORL/None/Michael Snyder, Stanford/rep3,4/ENCFF252QHX.bed.gz"
1045,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,LCORL,None,"Michael Snyder, Stanford",rep3,ENCFF695QOW.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/LCORL/None/Michael Snyder, Stanford/rep3/ENCFF695QOW.bed.gz"
1046,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,LCORL,None,"Michael Snyder, Stanford",rep4,ENCFF428ZMF.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/LCORL/None/Michael Snyder, Stanford/rep4/ENCFF428ZMF.bed.gz"
1047,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF384,None,"Michael Snyder, Stanford",rep2,ENCFF510ELM.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF384/None/Michael Snyder, Stanford/rep2/ENCFF510ELM.bed.gz"
1048,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF384,None,"Michael Snyder, Stanford","rep1,2",ENCFF419VDV.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF384/None/Michael Snyder, Stanford/rep1,2/ENCFF419VDV.bed.gz"
1049,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF384,None,"Michael Snyder, Stanford",rep1,ENCFF391MSX.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF384/None/Michael Snyder, Stanford/rep1/ENCFF391MSX.bed.gz"
1050,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-NR2F6,None,"Richard Myers, HAIB","rep1,2",ENCFF949ZYZ.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-NR2F6/None/Richard Myers, HAIB/rep1,2/ENCFF949ZYZ.bed.gz"
1051,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-NR2F6,None,"Richard Myers, HAIB",rep2,ENCFF045RQG.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-NR2F6/None/Richard Myers, HAIB/rep2/ENCFF045RQG.bed.gz"
1052,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-NR2F6,None,"Richard Myers, HAIB",rep1,ENCFF280NGD.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-NR2F6/None/Richard Myers, HAIB/rep1/ENCFF280NGD.bed.gz"
1053,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TAF15,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF292SVE.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TAF15/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF292SVE.bed.gz"
1054,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TAF15,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF293QPX.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TAF15/None/Xiang-Dong Fu, UCSD/rep2/ENCFF293QPX.bed.gz"
1055,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TAF15,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF359WRP.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TAF15/None/Xiang-Dong Fu, UCSD/rep1/ENCFF359WRP.bed.gz"
1056,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,RNF2,None,"Michael Snyder, Stanford",rep1,ENCFF657PHW.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/RNF2/None/Michael Snyder, Stanford/rep1/ENCFF657PHW.bed.gz"
1057,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,RNF2,None,"Michael Snyder, Stanford","rep1,3",ENCFF543DUQ.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/RNF2/None/Michael Snyder, Stanford/rep1,3/ENCFF543DUQ.bed.gz"
1058,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,RNF2,None,"Michael Snyder, Stanford",rep3,ENCFF046DYH.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/RNF2/None/Michael Snyder, Stanford/rep3/ENCFF046DYH.bed.gz"
1059,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-HLF,None,"Richard Myers, HAIB",rep2,ENCFF811CCD.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-HLF/None/Richard Myers, HAIB/rep2/ENCFF811CCD.bed.gz"
1060,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-HLF,None,"Richard Myers, HAIB","rep1,2",ENCFF044HQV.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-HLF/None/Richard Myers, HAIB/rep1,2/ENCFF044HQV.bed.gz"
1061,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-HLF,None,"Richard Myers, HAIB",rep1,ENCFF715ZHP.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-HLF/None/Richard Myers, HAIB/rep1/ENCFF715ZHP.bed.gz"
1062,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SOX6,None,"Michael Snyder, Stanford","rep1,2",ENCFF162FAG.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SOX6/None/Michael Snyder, Stanford/rep1,2/ENCFF162FAG.bed.gz"
1063,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SOX6,None,"Michael Snyder, Stanford",rep1,ENCFF534BAY.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SOX6/None/Michael Snyder, Stanford/rep1/ENCFF534BAY.bed.gz"
1064,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SOX6,None,"Michael Snyder, Stanford",rep2,ENCFF335GVV.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SOX6/None/Michael Snyder, Stanford/rep2/ENCFF335GVV.bed.gz"
1065,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-RFXANK,None,"Richard Myers, HAIB",rep2,ENCFF050THU.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-RFXANK/None/Richard Myers, HAIB/rep2/ENCFF050THU.bed.gz"
1066,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-RFXANK,None,"Richard Myers, HAIB",rep1,ENCFF055IDY.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-RFXANK/None/Richard Myers, HAIB/rep1/ENCFF055IDY.bed.gz"
1067,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-RFXANK,None,"Richard Myers, HAIB","rep1,2",ENCFF219NYJ.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-RFXANK/None/Richard Myers, HAIB/rep1,2/ENCFF219NYJ.bed.gz"
1068,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TCF12,None,"Michael Snyder, Stanford","rep1,2",ENCFF763XOQ.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TCF12/None/Michael Snyder, Stanford/rep1,2/ENCFF763XOQ.bed.gz"
1069,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TCF12,None,"Michael Snyder, Stanford",rep2,ENCFF289KWB.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TCF12/None/Michael Snyder, Stanford/rep2/ENCFF289KWB.bed.gz"
1070,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TCF12,None,"Michael Snyder, Stanford",rep1,ENCFF064ATR.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TCF12/None/Michael Snyder, Stanford/rep1/ENCFF064ATR.bed.gz"
1071,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TCF12,None,"Richard Myers, HAIB",rep2,ENCFF378FHV.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TCF12/None/Richard Myers, HAIB/rep2/ENCFF378FHV.bed.gz"
1072,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TCF12,None,"Richard Myers, HAIB","rep1,2",ENCFF645JFE.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TCF12/None/Richard Myers, HAIB/rep1,2/ENCFF645JFE.bed.gz"
1073,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,TCF12,None,"Richard Myers, HAIB",rep1,ENCFF730DJF.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/TCF12/None/Richard Myers, HAIB/rep1/ENCFF730DJF.bed.gz"
1074,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ATM,None,"Michael Snyder, Stanford",rep2,ENCFF503CED.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ATM/None/Michael Snyder, Stanford/rep2/ENCFF503CED.bed.gz"
1075,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ATM,None,"Michael Snyder, Stanford","rep1,2",ENCFF389EJE.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ATM/None/Michael Snyder, Stanford/rep1,2/ENCFF389EJE.bed.gz"
1076,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ATM,None,"Michael Snyder, Stanford",rep1,ENCFF922CJA.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ATM/None/Michael Snyder, Stanford/rep1/ENCFF922CJA.bed.gz"
1077,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SYNCRIP,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF424XDV.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SYNCRIP/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF424XDV.bed.gz"
1078,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SYNCRIP,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF078XQP.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SYNCRIP/None/Xiang-Dong Fu, UCSD/rep2/ENCFF078XQP.bed.gz"
1079,HepG2,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SYNCRIP,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF153MGN.bed.gz,"/pollard/data/functional_genomics/encode/HepG2/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SYNCRIP/None/Xiang-Dong Fu, UCSD/rep1/ENCFF153MGN.bed.gz"
